,text,label,date
1468,fullt spørsmålet grønne sertifikater regjeringen fattet beslutning tolker representantene partiene inklusiv regjeringspartiene hen fall ivrer droppe statsråden stortinget drøfte uenig statsråden havvind snakk forskning utvikling tiden statoil hywindprosjektet forsknings utviklingsstadiet kommersialiseringsstadiet handler ordningene støtte piloter møllen sway offshorevindselskap flytere bergen feks støtte staten lage pilotprosjektet oppskalere derfra kommersialisering krever kapital havvind flyte,1,2015-12-01
1469,takkar debatten fall tidvis førre innlegg statsråden svarte ryddig gode poeng innlegg seie statsrådens innlegg innlegga representantane høgre framstegspartiet delteke skivebom måten snakkar problemstillinga trur folk debatten sogn fjordane regjering skjønar verkelegheita opplever lure høyrer representantane njåstad lødemel openbert ille susar representanten lødemel heime relativt debatten føregår sogn fjordane sentrale poeng punkt eigentleg beskriving debatten tidvis lege skjønnmåling svartmåling fryktar innlegg skjønnmålande fortelje utfordringar akutte utfordringa sogn fjordane folketalet plutseleg akutt vanskeleg arbeidsmarknadssituasjon vekst kriminaliteten regjeringas politikk utfordrar sogn fjordane interessante trendar fylket kontroll eksterne faktorar peikar positiv retning utfordra vedtak diskusjonar regjeringa opphav punkt behov omstilling behov endring utvikling plassar noreg regjeringar saknar staden forandre einingar sentralisering motsette utgangspunktet beredskap kriminalitetsarbeid sogn fjordane omstille lære skulen sogn fjordane prosjekt skular landet staden tenkje motsett høgskulen suksessen modell motsette punkt staten meine fylka noreg veit kjenner fylke kommunar overlatne overstyrt forventar regjering vesle landet vårt delane vårt ansvar parlamentarikarar ansvaret statsrådar debattere peike retning ansvar vedtaka,1,2015-05-21
1470,avgjerdene regjeringa miljøverndepartementet gjennomførde kortare enkelteksempla nemnde saka grunnen motsegninstituttet praktiserer sikre framdrift planlegging utbygging noreg 99 pst sakene gjeld avgjorde lokalt trur lett einige viktigaste regionale lokale nivået smidig prosessar verke lista stad tiltak vurderer tillegg sakene hamnar regjeringas bord avgjorde saker motsette vurderer innføre fristar sikre føreseieleg saksbehandling rask sakene,1,2013-05-22
1471,nasjonal transportplan partiene stortinget enige tingene regjeringen sikker kristelig folkeparti venstre enig gjelder nasjonal transportplan rødgrønne planla 2016budsjettet kuttet jernbanebudsjettet 25 mrd kr uansvarlig meningsløst gjennomføre enig nasjonal transportplan tillegg representanten kjøpt tog planlagt vossebanen togsett 1952 tror kjærkomment gjelder gjøvikbanen handler sørge best avvikling trafikken bygger handler utvikle lokaltrafikken oslo avstanden stasjonene bygge infrastruktur rask akselerasjon holder tempoet snakk nødvendigvis 250 kmt presidenten klubber pengene presidenten avbryter,0,2015-10-21
1472,slutte statsrådens syn essensen selvsagt behandler livssyn likt gjelder spørsmålene gjelder bønnerop moské klokkeklang kirke religiøse ytringer behandles likt sjenanse nabolaget praktisk avveining folk sover ettermiddag føler plaget støy moské syntes tungt stå søndagsmorgenen vekket kirkeklokkene poenget behandler islam kristendom buddhisme sikhisme religion likt krav tilpasning omgivelsene livssynene oppfatter statsråden enige,1,2000-02-09
1473,norge kraftkrise økning energiforbruket forenlig målet bærekraftig utvikling normalår kraftproduksjonen elforbruket forskning feks cicero senteret internasjonal klimaforskning indikerer nves beregninger produksjon normalår undervurderer klimaendringene nedbør elektrisitetsproduksjon internasjonalt kraftmarked naturlig land balanse forbruk produksjon hensikten utnytte samlede energiressursene effektiv måte markedet bestemmer prisen forbrukerne norge land rikt energiressurser basere nettoimport kraft normalår tørrår nødt importere strøm dra forbruket samfunnsøkonomisk lønnsomt bygge kraftforsyning dekke forbruket tørrår kraftsystemet normalvariasjon årlig produksjon plussminus 20 pst sikret import redusert tilgang tørrår permanent gjennomsnittlig overkapasitet 20 pst sløsing samfunnets ressurser øker belastningen miljøet redusere energibruken økning produksjon norge miljømessig økonomisk attraktivt løsningene energisparing effektivisering energiforbruket ubrukte muligheter effektivisere bruken elektrisiteten elavgiften feks virkemiddel signal forbrukerne peke markedsorienterte virkemidler feks enova tillegg virkemidler stiller krav bygningsstandard krav energieffektivitet feks hvitevarer tas eksempler muligheter samfunnet redusere energibruken bedre teknologi effektivitet energibruk organiseringen ansvarsfordelingen mangelfull styrke arbeidet faktum tredjedel energiforbruket oppvarmingsformål forbruket erstattes fleksible energibærere vannbåren varme desentralisert fjernvarmesystemer bioenergi varmepumper spillvarme miljømessig interessante alternativer redusere behovet elektrisitet oppvarming redusere negative effektene tørrår kraftforsyningen samfunnet avhengig strøm behov bygge kraft gasskraft vannkraft bygge såkalt co2frie gasskraftverk betydelig statlig subsidiering dyr måte møte energiutfordringene tiltak forbrukerne vannbåren varme framskaffe energi rimeligere penge miljøgevinst ekstremt dyrere pr kwh bygge gasskraft slå varmtvannsberederen ute forbrukerne timer døgnet argumentene fremskrittspartiet arbeiderpartiet import kullkraft gyldig ønske partiene alvor spørsmålet utfordringen oppnå bærekraftig utvikling områdene,1,2002-03-15
1474,spørre representanten fremskrittspartiet mulighetene småsamfunn rammet bedriftsnedleggelser fremskrittspartiet uttalt forbindelse budsjettet motstander særbehandling enkeltkommuner omstillingsmidler feks narviktelefonenebedin gir veiledning prøve starte næringsvirksomhet ståsted vanskelig situasjon hardt rammet alternativer pakke forlate hus hjem flytte løsning fremskrittspartiet,1,2006-12-12
1475,grenser folk villig tjene penger fremmer saken tjener penger samfunnet folk ulykkelige misfornøyde vg skriver kvinne misfornøyd problemer selvbilde reklametrøkket 15 gamle jenter danmark silikonimplantater brystene ung gutt norge anorektiker fettsugd bransje tjener penger folk misfornøyd nødt alvorlig tvil moten kulturelle presset samfunnet reklame fungerer folks selvbilde handlinger folk feks plastisk kirurgisk klinikk nobel clinic fører aggressiv markedsføring legeforeningens oppfatning reklame forsvarlig nøktern saklig ministeren refererte reklame typen tiden spor gir inntrykk voksne normale mennesker spor normal aldring endringer kroppen stygt folk misfornøyd folkene streken forhold helsepersonelloven13 fremmet forslag nr 2 forslaget ber regjeringen maktmidler helsetilsynet tvil mulighet gripe virksomhetene legeforeningens president vårt land positiv helseministeren 18årsgrense kosmetisk kirurgi dagens lovverk aktivt tror helsetilsynet gode virkemidler slå markedsføringen takke beate heieren hundhammer sakens ordfører engasjementet samle komiteen innstillingen oppnådd fremme forslaget ene debatt tingene antakelig konkrete resultater venter spent ministeren rundskriv forskrifter,1,2003-04-01
1476,berømme marthinsen initiativet forrige periode fortsatte engasjementet fremmet forslag snakket behandling penger behandling gjelder forslagene tiltak redusere spilleavhengighet argumentasjonen utsette høsten undersøkelser reelle behovet vet marthinsen behovet behandling tilbudet snakker virkelig vekslepenger vet trenger behandlingen samfunnsmessig koste styrke behandlingstilbudet spørsmålet marthinsen grunnen kristelig folkeparti støtte vårt forslag styrke behandlingstilbudet revidert,1,2002-05-14
1477,glede vegne representantene oskar jarle grimstad tord lien roar bredvold torgeir trældal fremme representantforslag tillate fangst kongekrabbe,0,2010-05-06
1478,systemet kategorisering gruppering støtte utdanningene revidert nasjonalbudsjett etablerte 5 000 studieplasser 4 600 grupper tilgodesett lærere helseutdannede sykepleiere ingeniører satsing realfag tanke studieplasser realfagstrategi selvfølgelig fortsette gutter jenter interessert realfag tidlig utdanningen etablering studieplasser enig representanten lien forhold arbeidsoppgaver samfunnet satse realfag inkluderer naturfag feks klimaforskningen,1,2009-12-09
1479,flertall øke forsvarsbudsjettene flertall bevilge 6 milliarder kr fregattprosjektet innledningsvis tilstrekkelig løft understreket nasjon selvstendig ansvar hevde suverenitet område ressursrike verden villig selvsagt hel rekke sitte land vente trodde lært historien hvorledes land konflikter skikkelig forsvar bevilge penger dårlig spørsmålet valgene riktige utgangspunktet flertallet velge teknologi prøvet sikker ønsket futuristisk fins prosjekter samarbeidet europa samarbeidet leverandører usa europa defence news leverandørene forsøker bygge bitene fremtiden sitte vente enhver mellomtiden samtlige fartøyer spiker tillegg tro seriøse skikkelige gode prosjektløsninger bakgrunn runde umulig billigere forstod senterpartiet restad hen venter bedre tro hr restad senterpartiet tro greie skaffe penger forsvaret sv ryggsekk hjørne landet distriktspolitikken,0,2000-05-31
1480,kristeleg folkeparti vedkjenningsparagraf kristen leiarverv partiet framstegspartiet vedkjenningsparagraf bompengar medlem partiet ekskludert debatt vedkjenningsparagrafen framstegspartiet merkar angrip predikantar à aril edvardsen bevisa bompengar leiaren kontroll konstitusjonskomiteen normalt sindig mann religiøse fantasiar bompengar frekt veit partiets historie partiet makt fredriksen hoksrud fyrer veit bommar reiv riva budsjetta bondevik reiv fortsette flå bilistar landevegsrøvarar gode makt klarte plussa heil million kroner vegvedlikehaldsbudsjettet fantastisk sigarføring tru gale kristne oppfører dobbeltmoral oslo os anundsen byggjer vegar framstegspartiet førarsetet oslo flår bilistane byggjer vegar subsidierer kollektivtransporten framstegspartiets namn vårherres framstegspartiets namn vedkjenningsparagraf presidenten høyrer rette partiet seia streken angrip historia rana bilistar vegane,1,2011-02-10
1481,takker statsråden svaret tilleggsspørsmål regjeringen samlet samferdselspolitikk fly tog båt tilfellet handler vei ønsker regjeringen stå sterkere fylke hedmark veien transportere transportere varer generelt samferdsel tog fly båt tilfellet veien hedmark overleve distriktspolitikk veitrafikk,0,2008-03-12
1482,noterer statsråden opptatt snakke økningen økningen leve savner sterkere fokusering teknologifagene tenkt forberedte eldrebølgen bekymrer dagens budsjettvedtak situasjonen dagens budsjettvedtak medfører 2012 vet redusert avkastning fondsmidlene 2011 overføringene forskningsfondet forskningsrådet dramatisk redusert regjeringens begrepet puslete president påplussing forskningsfondet nærheten korrigere bortfallet avkastning fondet statsråden likhet bekymret situasjonen 2012,0,2010-12-09
1483,sluttar sjølvsagt fullt samrøystes komiteen ombod ord spesiell stilling merksam klarare konklusjonar rollene ombodet bringe feks påstandar treng rette stortinget måte ombodsmannsnemnda meldinga legg legg føringar komité endre redde bringe forhold avklarte,1,2009-06-18
1484,vegne representanten harald hove forslag be regjeringa utrede ordning fastsatt arbeidsinnvandringskvote,1,1999-12-20
1485,interessant høre sv beskylde fremskrittspartiet svikte sv svikter rapport andelen barn eus fattigdomsgrense norge 70 000 100 000 ti soria moriaerklæringer simpelthen spørre statsråden tror regjeringen eksportere lære fordelingspolitikk fattigdomsbekjempelse utviklingsland grader sviktet norge,0,2012-11-07
1486,initiativet forslagsstillerne tilbudet mennesker spiseforstyrrelser prisverdig forslagene fremmes syns vanskelig forholde veier fører rom alternative løsninger skikkelig vurdering faglig evaluering innholdet syns forslagsstillerne vill bruker institutt hougen tilstander vanskelige behandle banen alternativer oppsiktsvekkende frikoblet faglig ansvar fagkunnskap eksperimentelt formen såpass utradisjonelt helsevesenet programmet brennpunkt beskrivelse forstår synliggjør vanskelig verst stilte spiseforstyrrelser behandling hjelp maner faglig ydmykhet glemme typen tilstander snakker dukker allmennpraksis fagfolk ute kommunene faglig samspill yrkesgruppene tilfeller helsesøstre alarmert pårørende måter ganger jordmødre sjelden allmennpraktikeren hovedsaken oppdager skolelege helsepersonell skolesituasjonen trenger hjelp lagspill faggruppene styrket tror beskrives forhold tradisjonelle helsevesenet skade sv støttet komiteens merknader oppfattet komiteen overhodet problemstillingen stedet orde generell styrking behandlingen mennesker spiseforstyrrelser vektlegging faglige aspektet forebyggende aspektet merknads fall notert betydelige innsigelser interessegruppa kvinner spiseforstyrrelser statens helsetilsyn betydelige faglige innsigelser forhold tilbudet institutt hougen representert ingenting helsevesenet hovedsaken sikrer ressurser behandling mennesker spiseforstyrrelser trenger spisskompetanse sykehusene tilbudet ullevål spennende støtte videreutvikling mulighet ivareta tilbudet representerer tilsvarende tilbud landet sentralisert folk reise behandling,1,2001-02-01
